epoch,accuracy,loss,m0,m1,val_accuracy,val_loss,val_m0,val_m1
189,0.999129593372345,0.014892560429871082,0.9966827630996704,0.9966729879379272,0.9977325201034546,0.020336713641881943,0.9926187992095947,0.9926127791404724
190,0.9993249773979187,0.01429195236414671,0.9973592758178711,0.9973531365394592,0.9971712827682495,0.022776441648602486,0.9892849326133728,0.9892690777778625
191,0.9991379976272583,0.01480457466095686,0.9966950416564941,0.996687650680542,0.9975770115852356,0.02069149725139141,0.9916130900382996,0.9916055202484131
192,0.9992824792861938,0.014397762715816498,0.9972268342971802,0.9972195625305176,0.9974429607391357,0.021584557369351387,0.9915488958358765,0.9915445446968079
193,0.9992914795875549,0.014372305013239384,0.9972760677337646,0.9972658157348633,0.9975963234901428,0.020980773493647575,0.9923136234283447,0.992313802242279
194,0.9991090297698975,0.014957088977098465,0.9965923428535461,0.9965825080871582,0.9967864751815796,0.02382386103272438,0.9888321161270142,0.9888162612915039
195,0.9991772770881653,0.01473639253526926,0.9968537092208862,0.9968440532684326,0.9974177479743958,0.02154751680791378,0.991645336151123,0.9916426539421082
196,0.9994224309921265,0.014025256037712097,0.9977119565010071,0.997702956199646,0.9974833130836487,0.02172522246837616,0.9918445944786072,0.9918456673622131
197,0.9991843700408936,0.014681381173431873,0.996893048286438,0.996886134147644,0.9968402981758118,0.024157967418432236,0.9906943440437317,0.9907004833221436
198,0.9991865754127502,0.014724468812346458,0.9969050288200378,0.9968945384025574,0.9963756203651428,0.025260860100388527,0.9877822995185852,0.9877669215202332
199,0.9993596076965332,0.014193296432495117,0.9974966049194336,0.9974886178970337,0.9975086450576782,0.021502625197172165,0.9918408393859863,0.9918398261070251
200,0.9991970062255859,0.0146535225212574,0.9969365000724792,0.9969282746315002,0.9974820017814636,0.021212685853242874,0.991273820400238,0.9912703633308411
201,0.9993094205856323,0.014331953600049019,0.9973425269126892,0.9973353743553162,0.9975755214691162,0.021309612318873405,0.9916328191757202,0.9916247725486755
202,0.9993107318878174,0.014361069537699223,0.9973252415657043,0.9973165392875671,0.9970085620880127,0.02321401983499527,0.991255521774292,0.9912658333778381
203,0.9991716146469116,0.014732063747942448,0.9968550205230713,0.996843159198761,0.9970837831497192,0.022884881123900414,0.9913837909698486,0.9913806915283203
204,0.9993147850036621,0.014338036999106407,0.9973487257957458,0.9973405599594116,0.9975926280021667,0.02109435200691223,0.9919150471687317,0.9919077754020691
205,0.9991939067840576,0.01467287540435791,0.9969395399093628,0.9969302415847778,0.9974725842475891,0.021253246814012527,0.9919009208679199,0.9918944239616394
206,0.9994282126426697,0.01399786863476038,0.9977577924728394,0.9977500438690186,0.9974833130836487,0.022051511332392693,0.9914326071739197,0.9914190769195557
207,0.9992789030075073,0.014408142305910587,0.997242271900177,0.9972339272499084,0.9974958896636963,0.02177444100379944,0.9911072850227356,0.9910992980003357
208,0.9992320537567139,0.014583042822778225,0.9970709085464478,0.9970632791519165,0.9975222945213318,0.021465253084897995,0.99102383852005,0.9910153150558472
209,0.999340832233429,0.014239671640098095,0.9974657297134399,0.9974561929702759,0.997386634349823,0.021987412124872208,0.9915412664413452,0.9915390014648438
210,0.9991600513458252,0.014763827435672283,0.9968096017837524,0.9968034029006958,0.9973315000534058,0.021994853392243385,0.99056077003479,0.9905527830123901
211,0.9993504881858826,0.014215833507478237,0.997509241104126,0.9975031018257141,0.9977139234542847,0.020914200693368912,0.9922373294830322,0.9922295808792114
212,0.9992933869361877,0.014436465688049793,0.997280478477478,0.9972711801528931,0.9975007772445679,0.021930478513240814,0.9915093183517456,0.9915024638175964
213,0.9992406368255615,0.014545226469635963,0.9971175789833069,0.997107207775116,0.9975805878639221,0.021398717537522316,0.9914876222610474,0.9914824366569519
214,0.9994123578071594,0.01406210195273161,0.9976808428764343,0.9976741075515747,0.9974170923233032,0.022117314860224724,0.991004228591919,0.9909961819648743
215,0.9991990923881531,0.01465532649308443,0.9969622492790222,0.9969555735588074,0.9971696138381958,0.022956280037760735,0.9912972450256348,0.991302490234375
216,0.9994335174560547,0.01398162730038166,0.9977841973304749,0.9977765679359436,0.9970385432243347,0.0236367117613554,0.9913545846939087,0.9913652539253235
217,0.9992585182189941,0.014503423124551773,0.9971709251403809,0.9971619248390198,0.9973066449165344,0.02265186421573162,0.9917395710945129,0.9917389154434204
218,0.9991026520729065,0.015057457610964775,0.9966249465942383,0.9966157674789429,0.997699499130249,0.02064565382897854,0.992401659488678,0.9923980832099915
219,0.9996266961097717,0.013445884920656681,0.9984816908836365,0.9984757900238037,0.9972521662712097,0.022837160155177116,0.9913192391395569,0.9913194179534912
220,0.9992268085479736,0.014636043459177017,0.9970580339431763,0.9970504641532898,0.9975230693817139,0.021120980381965637,0.9917098879814148,0.9917059540748596
221,0.9995244741439819,0.013728508725762367,0.998066246509552,0.9980587363243103,0.9975210428237915,0.02176774851977825,0.9912684559822083,0.9912540912628174
222,0.9993302822113037,0.01427878625690937,0.9974231719970703,0.9974174499511719,0.9975947737693787,0.021438274532556534,0.9918632507324219,0.9918585419654846
223,0.9992107152938843,0.014765163883566856,0.9970263838768005,0.9970177412033081,0.9977113604545593,0.02089856192469597,0.991577684879303,0.991565465927124
224,0.9995207190513611,0.0137167451903224,0.9981241226196289,0.998119592666626,0.9964655637741089,0.02642311155796051,0.9864084720611572,0.9863861799240112
225,0.9993530511856079,0.014186784625053406,0.9975080490112305,0.9975009560585022,0.9974725842475891,0.022082185372710228,0.9909452795982361,0.9909334778785706
226,0.9993957281112671,0.014058748260140419,0.997665286064148,0.9976571202278137,0.9972600936889648,0.022703418508172035,0.9903976321220398,0.9903891086578369
227,0.9991479516029358,0.015019378624856472,0.9967616200447083,0.9967554211616516,0.9978042244911194,0.020551661029458046,0.9921388030052185,0.9921269416809082
228,0.999467670917511,0.01386355422437191,0.9979235529899597,0.9979172348976135,0.9971362352371216,0.022782353684306145,0.9899259805679321,0.9899129867553711
229,0.9993165135383606,0.014295665547251701,0.9973676204681396,0.9973606467247009,0.9975002408027649,0.021370477974414825,0.9912312030792236,0.9912214875221252
230,0.9994457364082336,0.013913976959884167,0.9978356957435608,0.9978277683258057,0.9972322583198547,0.022700821980834007,0.9905972480773926,0.9905949831008911
231,0.9993063807487488,0.014325868338346481,0.9973368644714355,0.9973282814025879,0.9975132942199707,0.02166728302836418,0.9920969009399414,0.9920908212661743
232,0.9994581341743469,0.013908397406339645,0.9978843927383423,0.997877836227417,0.9954943656921387,0.031321149319410324,0.9866873621940613,0.9866936206817627
233,0.9991760849952698,0.014735335484147072,0.9968897700309753,0.9968811273574829,0.9976701736450195,0.02114582620561123,0.9921115040779114,0.9921084046363831
234,0.9994767904281616,0.013862930238246918,0.997960090637207,0.9979530572891235,0.9974233508110046,0.02246857061982155,0.9907008409500122,0.9906911253929138
235,0.9993981122970581,0.014084389433264732,0.9976795315742493,0.9976733326911926,0.9972043633460999,0.02335546165704727,0.9903271794319153,0.9903170466423035
236,0.9993331432342529,0.014247477054595947,0.9974722266197205,0.9974647164344788,0.997586727142334,0.021866271272301674,0.9917719960212708,0.9917668700218201
237,0.9992932677268982,0.014421209692955017,0.9973090291023254,0.9973011612892151,0.997596800327301,0.021300772204995155,0.9919875860214233,0.9919781684875488
238,0.9995381236076355,0.013686616905033588,0.9981761574745178,0.9981692433357239,0.997517466545105,0.021944886073470116,0.9918137192726135,0.991813063621521
239,0.9990494847297668,0.015202794224023819,0.9964600801467896,0.9964516758918762,0.9975951313972473,0.02116113342344761,0.991897463798523,0.9918860197067261
240,0.9996581673622131,0.013362095691263676,0.9985983371734619,0.9985935688018799,0.9973952770233154,0.022470425814390182,0.990760326385498,0.9907476305961609
241,0.9994484782218933,0.013928715139627457,0.997865617275238,0.9978588819503784,0.9974308609962463,0.022101623937487602,0.9910017251968384,0.9909957051277161
242,0.999406635761261,0.014036377891898155,0.9977135062217712,0.9977084994316101,0.9975435137748718,0.021823575720191002,0.9915552139282227,0.9915478825569153
243,0.9992467761039734,0.014696680940687656,0.9971332550048828,0.9971268773078918,0.9977266788482666,0.02096407487988472,0.9917241930961609,0.9917118549346924
244,0.9995850324630737,0.013568206690251827,0.9983517527580261,0.9983462691307068,0.9970948696136475,0.023474158719182014,0.9910156726837158,0.991020917892456
245,0.999342679977417,0.014241683296859264,0.9974873661994934,0.9974811673164368,0.9971398115158081,0.022983631119132042,0.9903296828269958,0.9903253316879272
246,0.9994811415672302,0.01382191851735115,0.9979792833328247,0.9979725480079651,0.9973857402801514,0.022443121299147606,0.9920797348022461,0.9920848608016968
247,0.9991999864578247,0.014742792584002018,0.9970033168792725,0.9969947338104248,0.9978108406066895,0.02061460167169571,0.9926047325134277,0.9926011562347412
248,0.9995751976966858,0.013593856245279312,0.9983237385749817,0.9983185529708862,0.996548593044281,0.02615433745086193,0.9898849725723267,0.989895761013031
249,0.9994605183601379,0.013910125009715557,0.9979144334793091,0.9979067444801331,0.9976434707641602,0.021537266671657562,0.9921945929527283,0.9921889901161194
250,0.999127209186554,0.01505658682435751,0.9967502355575562,0.99674391746521,0.9976847171783447,0.02082732878625393,0.9925007224082947,0.9925004839897156
251,0.999603807926178,0.013515994884073734,0.9984229803085327,0.9984158277511597,0.9974715709686279,0.022020673379302025,0.9921473860740662,0.9921396970748901
252,0.9995813965797424,0.01355360634624958,0.9983401894569397,0.9983335733413696,0.9975975751876831,0.02170291356742382,0.9923399686813354,0.9923405051231384
253,0.9993466734886169,0.014221485704183578,0.9975249171257019,0.9975187182426453,0.9974606037139893,0.022175468504428864,0.9908097386360168,0.990796685218811
254,0.999485433101654,0.013846620917320251,0.9980000257492065,0.9979934096336365,0.99767005443573,0.02143910713493824,0.9917827844619751,0.9917739033699036
255,0.999137818813324,0.014933329075574875,0.9967896938323975,0.9967818260192871,0.9977631568908691,0.02058936096727848,0.9922826290130615,0.9922719597816467
256,0.9994686841964722,0.014047835022211075,0.9979504942893982,0.9979441165924072,0.9966424703598022,0.023917483165860176,0.9883497357368469,0.9883347153663635
257,0.9996924996376038,0.01326074544340372,0.9986972212791443,0.9986924529075623,0.997482419013977,0.02223595231771469,0.9922324419021606,0.9922334551811218
258,0.9989932179450989,0.015541428700089455,0.9963214993476868,0.9963153600692749,0.9970223307609558,0.02281065657734871,0.9896712899208069,0.9896659255027771
259,0.999670684337616,0.013311625458300114,0.9986390471458435,0.9986335039138794,0.9976109862327576,0.021678507328033447,0.9914836287498474,0.991472601890564
260,0.9997307658195496,0.013138039968907833,0.9988672733306885,0.9988628625869751,0.9976770281791687,0.021617181599140167,0.9923055768013,0.9922986626625061
261,0.99929279088974,0.01434654463082552,0.9973398447036743,0.997333288192749,0.9974249005317688,0.02239247038960457,0.9915050268173218,0.9914981722831726
262,0.999330461025238,0.014278714545071125,0.9974702000617981,0.9974621534347534,0.9974269270896912,0.0222320593893528,0.9919838309288025,0.9919864535331726
263,0.9996070861816406,0.013477294705808163,0.9984399080276489,0.9984347820281982,0.9972808957099915,0.02323927916586399,0.9914275407791138,0.9914280772209167
264,0.9994409680366516,0.013931073248386383,0.9978644251823425,0.9978582859039307,0.9966553449630737,0.026080023497343063,0.9879052042961121,0.987888514995575
265,0.9993506669998169,0.014209592714905739,0.9975243806838989,0.9975168108940125,0.9965776801109314,0.02619597502052784,0.9900869131088257,0.9900975823402405
266,0.9995450973510742,0.013667386025190353,0.998227596282959,0.9982218146324158,0.9974356889724731,0.022367488592863083,0.9910498857498169,0.9910425543785095
267,0.9992573261260986,0.014547319151461124,0.9972251653671265,0.9972183108329773,0.9974926114082336,0.02165541611611843,0.9917921423912048,0.9917936325073242
268,0.9996508359909058,0.013365511782467365,0.998577892780304,0.9985730051994324,0.9975215792655945,0.02228197082877159,0.9921800494194031,0.9921793937683105
269,0.9994173645973206,0.014041482470929623,0.9977712035179138,0.9977657794952393,0.9972934722900391,0.023130616173148155,0.9910694360733032,0.9910696744918823
270,0.9994851350784302,0.013819235377013683,0.9980123043060303,0.9980064630508423,0.9974818825721741,0.02245507575571537,0.9909923672676086,0.9909777045249939
271,0.999406099319458,0.01407097838819027,0.9977228045463562,0.9977178573608398,0.9974679946899414,0.022629782557487488,0.9908997416496277,0.9908916354179382
272,0.9995003342628479,0.013777274638414383,0.9980752468109131,0.9980700612068176,0.997467577457428,0.02252085879445076,0.9918087720870972,0.9918076992034912
273,0.9993129968643188,0.014482115395367146,0.9973995685577393,0.997394859790802,0.997838020324707,0.020634464919567108,0.9926862120628357,0.9926825761795044
274,0.9996997714042664,0.013226494193077087,0.9987761974334717,0.9987717866897583,0.9973336458206177,0.02311461605131626,0.9908762574195862,0.9908672571182251
275,0.9994907379150391,0.013784347102046013,0.9980335235595703,0.998029351234436,0.9974027872085571,0.02274901233613491,0.991456925868988,0.9914554953575134
276,0.9994094967842102,0.014175087213516235,0.9977495670318604,0.997742772102356,0.9977473020553589,0.021200843155384064,0.9926867485046387,0.9926819801330566
277,0.9996283054351807,0.013401550240814686,0.9985203742980957,0.9985148906707764,0.9969220757484436,0.024771269410848618,0.9909963011741638,0.9910037517547607
278,0.9990402460098267,0.015294834971427917,0.9964621067047119,0.9964542388916016,0.9976896643638611,0.02100852131843567,0.9918137192726135,0.9917997121810913
279,0.9997682571411133,0.013034103438258171,0.9990113973617554,0.9990063309669495,0.9977898001670837,0.021210644394159317,0.9926528334617615,0.9926517009735107
280,0.9995676875114441,0.013585149310529232,0.9983050227165222,0.9983000755310059,0.9974167346954346,0.02285049855709076,0.9916144013404846,0.9916133880615234
281,0.9994263052940369,0.013984744437038898,0.9978036284446716,0.9977959990501404,0.9974957704544067,0.02231273055076599,0.9920489192008972,0.9920528531074524
282,0.9994612336158752,0.013874492608010769,0.9979307055473328,0.9979230165481567,0.9971132874488831,0.02384815737605095,0.9908486008644104,0.9908517599105835
283,0.9993813037872314,0.01413724198937416,0.9976539611816406,0.9976481795310974,0.9975589513778687,0.022055234760046005,0.9920137524604797,0.9920098185539246
284,0.9995918273925781,0.013531112112104893,0.9983975887298584,0.9983908534049988,0.9967774152755737,0.025254137814044952,0.9902405142784119,0.9902416467666626
285,0.9994504451751709,0.013909065164625645,0.9979060292243958,0.9979007840156555,0.9971606135368347,0.02354477532207966,0.9907428622245789,0.9907381534576416
286,0.9995404481887817,0.013676349073648453,0.9982099533081055,0.9982039928436279,0.9976513981819153,0.021898679435253143,0.9920154213905334,0.9920114278793335
287,0.9993768930435181,0.01415739394724369,0.9976280927658081,0.9976218938827515,0.9976993799209595,0.021527819335460663,0.9924027323722839,0.9924007654190063
288,0.9995423555374146,0.01366213895380497,0.9982300996780396,0.9982243776321411,0.9975979328155518,0.022187234833836555,0.9919453263282776,0.9919467568397522
289,0.9994550943374634,0.01391861867159605,0.9979283213615417,0.997921884059906,0.9974733591079712,0.02237780950963497,0.9912006258964539,0.991183876991272
290,0.9996035099029541,0.013483913615345955,0.9984519481658936,0.9984462261199951,0.9971655607223511,0.024266695603728294,0.9897562265396118,0.9897465705871582
291,0.9994104504585266,0.01416761428117752,0.9977676272392273,0.9977605938911438,0.9976877570152283,0.021602552384138107,0.9926183819770813,0.9926185011863708
292,0.9996635913848877,0.01331776101142168,0.9986729621887207,0.998669445514679,0.997231662273407,0.02369992621243,0.9912512898445129,0.9912577867507935
293,0.9995156526565552,0.013743921183049679,0.9981303811073303,0.9981258511543274,0.9970053434371948,0.024260874837636948,0.9900012612342834,0.9899953007698059
294,0.9994345307350159,0.013990362174808979,0.9978625178337097,0.9978569149971008,0.9974005222320557,0.023068198934197426,0.9919685125350952,0.9919745326042175
295,0.9990873336791992,0.015210715122520924,0.9966478943824768,0.9966414570808411,0.9976722002029419,0.02081303298473358,0.992368757724762,0.9923619031906128
296,0.9998014569282532,0.012913331389427185,0.9991326928138733,0.9991273283958435,0.9978023171424866,0.02101873606443405,0.9926243424415588,0.9926216006278992
297,0.9997718334197998,0.012984713539481163,0.9990609288215637,0.999056875705719,0.9972832798957825,0.02389959804713726,0.9903315901756287,0.9903246760368347
298,0.9993765354156494,0.014142988249659538,0.9976359605789185,0.9976285696029663,0.9977102279663086,0.021705131977796555,0.9921610951423645,0.9921571016311646
299,0.9995608925819397,0.013578882440924644,0.9982879757881165,0.9982828497886658,0.9970412254333496,0.02453150413930416,0.9910355806350708,0.9910390973091125
300,0.9991121888160706,0.015083233825862408,0.996734619140625,0.9967288374900818,0.997643232345581,0.02128368243575096,0.9923697113990784,0.9923678040504456
301,0.9998223781585693,0.01286251749843359,0.9992163777351379,0.9992117881774902,0.9978275299072266,0.020920412614941597,0.9928174018859863,0.9928125739097595
302,0.999423623085022,0.014160328544676304,0.9978440999984741,0.9978384375572205,0.9976013898849487,0.021685952320694923,0.9918902516365051,0.9918899536132812
303,0.9997891783714294,0.01295654196292162,0.9991022348403931,0.9990981817245483,0.9977731108665466,0.021632803604006767,0.9925905466079712,0.9925873279571533
304,0.9994342923164368,0.014017020352184772,0.9978763461112976,0.997871994972229,0.9974238276481628,0.02255075052380562,0.9908789992332458,0.9908729791641235
305,0.9996435642242432,0.013352208770811558,0.998576819896698,0.9985718727111816,0.9976159334182739,0.02208070270717144,0.9917579293251038,0.991755485534668
306,0.9995456337928772,0.013649631291627884,0.998249888420105,0.9982447624206543,0.9974422454833984,0.023186644539237022,0.9908782243728638,0.9908658862113953
307,0.9994646906852722,0.013871793635189533,0.9979550242424011,0.9979503750801086,0.9974390268325806,0.02267078123986721,0.9915425777435303,0.9915403127670288
308,0.999534010887146,0.013681798242032528,0.9981995224952698,0.9981938004493713,0.9972737431526184,0.02364487387239933,0.9916068315505981,0.9916107654571533
309,0.9994588494300842,0.01390406396239996,0.9979506134986877,0.9979444742202759,0.9975104331970215,0.022597456350922585,0.9918918609619141,0.9918832778930664
310,0.9993669986724854,0.014290164224803448,0.9976372122764587,0.9976315498352051,0.9973224401473999,0.022720422595739365,0.991391658782959,0.9913944005966187
311,0.9997915029525757,0.012942330911755562,0.9991119503974915,0.9991082549095154,0.997604489326477,0.022064298391342163,0.9926210045814514,0.9926177859306335
312,0.9995028972625732,0.013784955255687237,0.9981204271316528,0.9981152415275574,0.9968878626823425,0.025237398222088814,0.9895728230476379,0.9895689487457275
313,0.9995904564857483,0.01351134479045868,0.9983933568000793,0.9983891248703003,0.9974973201751709,0.0228437390178442,0.9910497069358826,0.9910394549369812
314,0.9993974566459656,0.014092469587922096,0.9977552890777588,0.9977491497993469,0.9976816177368164,0.021967357024550438,0.9919863939285278,0.991978645324707
315,0.9992140531539917,0.01486701425164938,0.9971181750297546,0.9971129894256592,0.9972373843193054,0.022629311308264732,0.9914705753326416,0.9914750456809998
316,0.9998106956481934,0.012892166152596474,0.9991847276687622,0.9991801977157593,0.9978126287460327,0.021209716796875,0.9923551082611084,0.9923456907272339
317,0.9994853138923645,0.01413766760379076,0.9981095194816589,0.998106062412262,0.9938183426856995,0.033140912652015686,0.9794299006462097,0.9794270992279053
318,0.999561071395874,0.013587502762675285,0.9982466101646423,0.9982395768165588,0.9977505207061768,0.02148304134607315,0.9928669929504395,0.9928696155548096
319,0.9998584389686584,0.012749004177749157,0.9993755221366882,0.9993718862533569,0.9976505041122437,0.022134263068437576,0.9919773936271667,0.9919759035110474
320,0.9994981288909912,0.013755079358816147,0.9980760216712952,0.9980694651603699,0.9976531863212585,0.022168956696987152,0.9919308423995972,0.9919272661209106
321,0.9994226098060608,0.014077083207666874,0.9978086352348328,0.9978028535842896,0.9976507425308228,0.021557778120040894,0.9921348690986633,0.992127537727356
322,0.9996100068092346,0.0134672736749053,0.9984686970710754,0.9984632730484009,0.9973775744438171,0.023394962772727013,0.9904865026473999,0.9904759526252747
323,0.999673068523407,0.013268821872770786,0.9987064599990845,0.9987025260925293,0.9975517988204956,0.022673703730106354,0.991640031337738,0.9916344285011292
324,0.9990448355674744,0.015424873679876328,0.9965143203735352,0.9965071082115173,0.9977995157241821,0.02085127681493759,0.99274742603302,0.992745041847229
325,0.9998680353164673,0.01273488812148571,0.9993952512741089,0.999392032623291,0.997824490070343,0.02116541564464569,0.9925918579101562,0.9925870299339294
326,0.9998010993003845,0.012903169728815556,0.9991623163223267,0.9991577863693237,0.9971312284469604,0.024554364383220673,0.9908196926116943,0.9908194541931152
327,0.9988216161727905,0.016163969412446022,0.9957087635993958,0.9957006573677063,0.9978246092796326,0.020459601655602455,0.9927306771278381,0.9927299618721008
328,0.9998800158500671,0.012698427774012089,0.9994359016418457,0.9994319677352905,0.9978320002555847,0.02106633223593235,0.9929616451263428,0.9929614067077637
329,0.9998995065689087,0.012629146687686443,0.9995220303535461,0.9995192289352417,0.9977139234542847,0.02179894782602787,0.9919934272766113,0.9919869303703308
330,0.9992692470550537,0.014521266333758831,0.9972954392433167,0.9972899556159973,0.9971187710762024,0.022988276556134224,0.9912751317024231,0.9912802577018738
331,0.9997777342796326,0.0129725756123662,0.9990421533584595,0.9990382790565491,0.9976345896720886,0.021944928914308548,0.992444634437561,0.9924430847167969
332,0.9996047616004944,0.013452623039484024,0.9984548091888428,0.9984498620033264,0.9967891573905945,0.025972427800297737,0.990738034248352,0.990749180316925
333,0.9994028806686401,0.014099668711423874,0.9977509379386902,0.997744619846344,0.9974455237388611,0.02295343391597271,0.9920520186424255,0.9920538663864136
334,0.9997202157974243,0.013127855025231838,0.9988738894462585,0.9988691210746765,0.997326135635376,0.023600080981850624,0.9917373061180115,0.9917416572570801
335,0.9995241761207581,0.013687750324606895,0.9981853365898132,0.9981801509857178,0.9976904392242432,0.021955180913209915,0.992344319820404,0.9923386573791504
336,0.9989590048789978,0.015761926770210266,0.9962027668952942,0.9961965084075928,0.9977102279663086,0.021346164867281914,0.9928441047668457,0.9928426146507263
337,0.999894380569458,0.012648146599531174,0.9995006322860718,0.9994974136352539,0.9978140592575073,0.021311979740858078,0.9926965832710266,0.9926909804344177
338,0.9998914003372192,0.01264124270528555,0.9994995594024658,0.9994965195655823,0.9974902868270874,0.022791577503085136,0.9915673136711121,0.9915632009506226
339,0.999346911907196,0.01416343916207552,0.9975290894508362,0.9975236654281616,0.9971389174461365,0.024278121069073677,0.9913721084594727,0.991377592086792
340,0.9995996356010437,0.01345412153750658,0.9984496831893921,0.9984443783760071,0.9973977208137512,0.023123594000935555,0.9914519190788269,0.991452157497406
341,0.9994168281555176,0.013996097259223461,0.9978094100952148,0.9978024363517761,0.9975697994232178,0.022548861801624298,0.9921411871910095,0.992142915725708
342,0.9996121525764465,0.013436852023005486,0.9984898567199707,0.9984830617904663,0.9971326589584351,0.02489696629345417,0.990674614906311,0.9906752109527588
343,0.9993109107017517,0.014556976035237312,0.9974382519721985,0.9974316954612732,0.9978492259979248,0.020978473126888275,0.9926325082778931,0.9926283955574036
344,0.9998985528945923,0.012635011225938797,0.999522864818573,0.9995196461677551,0.9977571368217468,0.02169027552008629,0.9926421046257019,0.99263596534729
345,0.9993693828582764,0.01428489200770855,0.997670590877533,0.9976653456687927,0.9976455569267273,0.02159944735467434,0.9919885396957397,0.9919795989990234
346,0.9998615384101868,0.012743586674332619,0.9993711113929749,0.9993671774864197,0.9977762699127197,0.02148265577852726,0.9926725625991821,0.9926710724830627
347,0.9996992945671082,0.013196197338402271,0.9988219141960144,0.9988171458244324,0.9971492290496826,0.024457726627588272,0.9905701875686646,0.990566611289978
348,0.9994871020317078,0.013776201754808426,0.9980508685112,0.9980450868606567,0.9971734881401062,0.02448861487209797,0.9898689389228821,0.9898576140403748
349,0.9995344281196594,0.013671948574483395,0.9982249736785889,0.9982203245162964,0.9969444870948792,0.024812985211610794,0.9905906915664673,0.9905929565429688
350,0.9995893836021423,0.013513315469026566,0.9984210729598999,0.9984157085418701,0.997593879699707,0.022487130016088486,0.991681694984436,0.9916834831237793
351,0.9992563724517822,0.01477724313735962,0.9972546100616455,0.9972491264343262,0.9977836608886719,0.021296875551342964,0.9927024245262146,0.9927008152008057
352,0.9999021291732788,0.012628390453755856,0.999531090259552,0.9995279908180237,0.9978001117706299,0.021589532494544983,0.9923738837242126,0.9923660755157471
353,0.999768853187561,0.012978794053196907,0.999053418636322,0.9990503191947937,0.9973853230476379,0.023554066196084023,0.9910579323768616,0.9910538792610168
354,0.9993611574172974,0.014404233545064926,0.9976203441619873,0.9976157546043396,0.9978557229042053,0.021038075909018517,0.9927330613136292,0.9927336573600769
355,0.9998185634613037,0.012843464501202106,0.9992285370826721,0.9992250800132751,0.9974149465560913,0.02345270849764347,0.9912928938865662,0.9912901520729065
356,0.9995384216308594,0.013633489608764648,0.9982454776763916,0.9982407689094543,0.9972915649414062,0.024158943444490433,0.9906074404716492,0.9906022548675537
357,0.999463677406311,0.01391928642988205,0.9979739785194397,0.9979686141014099,0.9976245164871216,0.02226467803120613,0.9915745854377747,0.9915652275085449
358,0.9997056126594543,0.013163385912775993,0.9988334774971008,0.9988299012184143,0.9973745942115784,0.02382619120180607,0.9907532930374146,0.9907423257827759
359,0.9992398619651794,0.014671409502625465,0.9972104430198669,0.9972022771835327,0.9964753985404968,0.026388712227344513,0.9898671507835388,0.9898784160614014
360,0.9997890591621399,0.012948881834745407,0.9991194009780884,0.9991157054901123,0.9977688789367676,0.021796854212880135,0.9923827052116394,0.9923758506774902
361,0.9998174905776978,0.012867043726146221,0.9992356300354004,0.99923175573349,0.9974826574325562,0.023520875722169876,0.9915022850036621,0.9914941787719727
362,0.9991560578346252,0.0150675093755126,0.9969209432601929,0.9969140291213989,0.9977043271064758,0.021405508741736412,0.9926639199256897,0.992663562297821
363,0.9999051094055176,0.012615324929356575,0.9995496273040771,0.999546468257904,0.9977936148643494,0.021437713876366615,0.9927754998207092,0.9927727580070496
364,0.9999017119407654,0.012616747990250587,0.9995386004447937,0.9995357394218445,0.9975833892822266,0.02281685546040535,0.9913679957389832,0.99135822057724
365,0.9994961023330688,0.013734167441725731,0.9980934858322144,0.998088002204895,0.9973270297050476,0.023435130715370178,0.9912275075912476,0.99122154712677
366,0.999547004699707,0.013592446222901344,0.9982591867446899,0.9982538819313049,0.9975064992904663,0.023007787764072418,0.9918227195739746,0.9918237328529358
367,0.9995748400688171,0.013656559400260448,0.998381495475769,0.9983773231506348,0.9977619647979736,0.021798884496092796,0.9922413229942322,0.9922386407852173
368,0.999799907207489,0.012891390360891819,0.9991624355316162,0.9991574883460999,0.995833158493042,0.0316254086792469,0.9880386590957642,0.9880528450012207
369,0.9992882609367371,0.01476637739688158,0.99740070104599,0.9973952770233154,0.9978581666946411,0.021131601184606552,0.9928756356239319,0.9928728342056274
370,0.9999083280563354,0.012581859715282917,0.999569833278656,0.999566912651062,0.9977394342422485,0.021974574774503708,0.9926052689552307,0.9926013350486755
371,0.9995433688163757,0.013603933155536652,0.9982607364654541,0.9982559680938721,0.9973884224891663,0.023463772609829903,0.9918938279151917,0.9918968677520752
372,0.9996151328086853,0.013393828645348549,0.9985206723213196,0.9985160231590271,0.997395932674408,0.023605166003108025,0.9907884001731873,0.9907786250114441
373,0.9994470477104187,0.013918869197368622,0.9979260563850403,0.997918963432312,0.997432291507721,0.023504020646214485,0.9914263486862183,0.9914219379425049
374,0.9994056224822998,0.01433132030069828,0.997828483581543,0.9978252649307251,0.9952836632728577,0.029092678800225258,0.9830012321472168,0.9829744100570679
375,0.9997556805610657,0.013057909905910492,0.9989854097366333,0.9989814758300781,0.9978354573249817,0.02126997336745262,0.992551326751709,0.9925461411476135
376,0.9999394416809082,0.012501267716288567,0.9996902942657471,0.9996880888938904,0.9978151917457581,0.021584775298833847,0.9928089380264282,0.9928027987480164
377,0.9996433854103088,0.013340897858142853,0.9986365437507629,0.9986323714256287,0.9973435997962952,0.023382999002933502,0.9912492036819458,0.9912424087524414
378,0.9994158148765564,0.014020659029483795,0.9978101253509521,0.9978049993515015,0.9973771572113037,0.023390639573335648,0.9914185404777527,0.9914150238037109
